,item1,item2,value,class
112,主管風格,招募人員,0.9284766908852593,人際價值
113,面試,招募人員,-0.14907119849998599,招募資訊
114,工作,招募人員,-0.2773500981126146,招募資訊
115,離職,招募人員,0.447213595499958,招募資訊
116,畢業,招募人員,-0.14907119849998599,招募資訊
117,招募人員,招募人員,1.0,招募資訊
118,正向,招募人員,0.447213595499958,情緒
119,負向,招募人員,0.4120816918460671,情緒
120,薪資,正向,-0.09192771195538434,經濟報酬
121,福利,正向,-0.09759000729485333,經濟報酬
122,管理制度,正向,-0.09192771195538434,經濟報酬
123,同事互動,正向,-0.06666666666666667,人際價值
124,主管風格,正向,0.3045000927970465,人際價值
125,面試,正向,-0.06666666666666667,招募資訊
126,工作,正向,-0.12403473458920845,招募資訊
127,離職,正向,-0.06666666666666667,招募資訊
128,畢業,正向,-0.06666666666666667,招募資訊
129,招募人員,正向,0.447213595499958,招募資訊
130,正向,正向,1.0,情緒
131,負向,正向,-0.14333552726125529,情緒
132,薪資,負向,-0.1976476059456872,經濟報酬
133,福利,負向,-0.20982172726556325,經濟報酬
134,管理制度,負向,0.4047070026506929,經濟報酬
135,同事互動,負向,0.5119125973616261,人際價值
136,主管風格,負向,0.5186467329510613,人際價值
137,面試,負向,-0.14333552726125529,招募資訊
138,工作,負向,-0.26667876121581074,招募資訊
139,離職,負向,0.5119125973616261,招募資訊
140,畢業,負向,-0.14333552726125529,招募資訊
141,招募人員,負向,0.4120816918460671,招募資訊
142,正向,負向,-0.14333552726125529,情緒
143,負向,負向,1.0,情緒
