,item1,item2,value,class
0,薪資,薪資,0.9999999999999999,經濟報酬
1,能力,薪資,-0.1962671679947149,招募資訊
2,負向,薪資,-0.1962671679947149,情緒
3,薪資,能力,-0.1962671679947149,經濟報酬
4,能力,能力,0.9999999999999998,招募資訊
5,負向,能力,-0.09090909090909091,情緒
6,薪資,負向,-0.1962671679947149,經濟報酬
7,能力,負向,-0.09090909090909091,招募資訊
8,負向,負向,0.9999999999999998,情緒
