,item1,item2,value,class
108,學習成長,工作,0.08746584032663104,成長價值
109,薪資,工作,0.35675303400633807,經濟報酬
110,福利,工作,-0.27888667551135854,經濟報酬
111,管理制度,工作,-0.27888667551135854,經濟報酬
112,工作氛圍,工作,0.35675303400633807,人際價值
113,主管風格,工作,0.33136674783180553,人際價值
114,尺寸,工作,0.5683985600588055,產品與服務
115,學經歷,工作,-0.1894661866862684,招募資訊
116,實習,工作,-0.24538755828982217,招募資訊
117,工作,工作,1.0,招募資訊
118,正向,工作,-0.3654567028204339,情緒
119,負向,工作,-0.604856319864816,情緒
120,學習成長,正向,0.09671280007665964,成長價值
121,薪資,正向,-0.17596831451161435,經濟報酬
122,福利,正向,0.2229657804267582,經濟報酬
123,管理制度,正向,0.35074733879998804,經濟報酬
124,工作氛圍,正向,-0.00861772156375995,人際價值
125,主管風格,正向,-0.1986921176916881,人際價值
126,尺寸,正向,-0.19266610380902652,產品與服務
127,學經歷,正向,0.185579534473522,招募資訊
128,實習,正向,0.08174322112017156,招募資訊
129,工作,正向,-0.3654567028204339,招募資訊
130,正向,正向,1.0,情緒
131,負向,正向,-0.046709237595926566,情緒
132,學習成長,負向,0.22510841102110823,成長價值
133,薪資,負向,-0.4606284349599211,經濟報酬
134,福利,負向,-0.17400313053091127,經濟報酬
135,管理制度,負向,0.04350078263272784,經濟報酬
136,工作氛圍,負向,-0.5595553471660787,人際價值
137,主管風格,負向,-0.5642457288417874,人際價值
138,尺寸,負向,-0.5270278274231857,產品與服務
139,學經歷,負向,0.26105116685447505,招募資訊
140,實習,負向,0.30620468516450505,招募資訊
141,工作,負向,-0.6048563198648159,招募資訊
142,正向,負向,-0.046709237595926566,情緒
143,負向,負向,1.0,情緒
