,item1,item2,value,class
127,出路,創新,-0.00141775813537547,招募資訊
128,能力,創新,0.0173321797711283,招募資訊
129,招募人員,創新,0.00439263933777748,招募人員
130,正向,創新,-0.0164432612569956,情緒
131,負向,創新,-0.0347658954558423,情緒
132,成就感,薪資,-0.0767462815040441,成長價值
133,學習成長,薪資,0.0706891247062493,成長價值
134,創新,薪資,-0.0193867706980168,成長價值
135,薪資,薪資,1,經濟報酬
136,福利,薪資,0.494222869646955,經濟報酬
137,管理制度,薪資,0.0989455636943656,經濟報酬
138,工作氛圍,薪資,0.0227555019930343,人際價值
139,同事互動,薪資,-0.0300530843624686,人際價值
140,主管風格,薪資,-0.0540899526272787,人際價值
141,工作地點,薪資,-0.0504142021517756,組織安全與安定
142,公司規模,薪資,0.0732756018827576,組織安全與安定
143,工作環境,薪資,0.134295425383186,組織安全與安定
144,產業前景,薪資,0.000413771553761112,組織安全與安定
145,輪調,薪資,-0.023755764597276,變化性
146,外派,薪資,-0.0266476291305204,變化性
147,出差,薪資,-0.0118644887041147,變化性
148,安全,薪資,-0.0118644887041147,產品與服務
149,配備,薪資,-0.0425307675288048,產品與服務
150,價錢,薪資,-0.0181323902205928,產品與服務
151,科技,薪資,0.115902743112956,產品與服務
152,品質,薪資,-0.074672902746435,產品與服務
153,品牌,薪資,0.127276920280262,產品與服務
154,空間,薪資,0.136390454577635,產品與服務
155,保養,薪資,0.0104329327312176,產品與服務
156,續航,薪資,-0.0118644887041147,產品與服務
157,車種,薪資,0.0668829630394452,產品與服務
158,變速箱,薪資,-0.0167852275157139,產品與服務
159,電資,薪資,-0.0565242022753535,科系專業
160,機械,薪資,-0.0336464350343872,科系專業
161,製造,薪資,-0.0987266166697155,科系專業
162,品管,薪資,-0.0798259141478131,科系專業
163,多元性,薪資,-0.0492439044509362,公司文化與價值
164,面試,薪資,0.112830596078304,招募資訊
165,徵才,薪資,-0.0326672472256275,招募資訊
166,實習,薪資,-0.0976386653695018,招募資訊
167,工作,薪資,-0.0345331245562926,招募資訊
168,離職,薪資,-0.032739631612768,招募資訊
169,新鮮人,薪資,0.188481820751927,招募資訊
170,畢業,薪資,-0.00241341850310736,招募資訊
171,出路,薪資,-0.0137016473100724,招募資訊
172,能力,薪資,-0.114535962479157,招募資訊
173,招募人員,薪資,-0.0641842417559293,招募人員
174,正向,薪資,0.145368881170792,情緒
175,負向,薪資,-0.0126197810577323,情緒
176,成就感,福利,-0.070819149948287,成長價值
177,學習成長,福利,0.0701073720045075,成長價值
178,創新,福利,-0.0159253943286569,成長價值
179,薪資,福利,0.494222869646955,經濟報酬
180,福利,福利,1,經濟報酬
181,管理制度,福利,0.0405414859688877,經濟報酬
182,工作氛圍,福利,0.013618280745314,人際價值
183,同事互動,福利,-0.0891578015898153,人際價值
184,主管風格,福利,0.0447436325927235,人際價值
185,工作地點,福利,-0.026799285757482,組織安全與安定
186,公司規模,福利,-0.00191065575677972,組織安全與安定
187,工作環境,福利,0.137311755097797,組織安全與安定
188,產業前景,福利,-0.0506697925465758,組織安全與安定
189,輪調,福利,0.0677108099566644,變化性
190,外派,福利,0.129032779025302,變化性
191,出差,福利,-0.00974616474626432,變化性
192,安全,福利,-0.00974616474626432,產品與服務
193,配備,福利,-0.0171914836879395,產品與服務
194,價錢,福利,-0.0148949749745357,產品與服務
195,科技,福利,-0.0137883390301465,產品與服務
196,品質,福利,-0.0613405626149009,產品與服務
197,品牌,福利,0.0171935586359842,產品與服務
198,空間,福利,-0.037946831432578,產品與服務
199,保養,福利,-0.0611499364894421,產品與服務
200,續航,福利,-0.00974616474626432,產品與服務
201,車種,福利,0.0453906498907901,產品與服務
202,變速箱,福利,-0.0137883390301465,產品與服務
203,電資,福利,-0.0185533410611567,科系專業
204,機械,福利,-0.0276390923492465,科系專業
205,製造,福利,-0.086120178973777,科系專業
206,品管,福利,-0.0655735387936206,科系專業
207,多元性,福利,0.0318074808533492,公司文化與價值
208,面試,福利,-0.0598855412288154,招募資訊
209,徵才,福利,-0.0179339670801548,招募資訊
210,實習,福利,-0.0913413032075516,招募資訊
211,工作,福利,-0.0742307292886628,招募資訊
212,離職,福利,0.0242526956693766,招募資訊
213,新鮮人,福利,0.0716739164050142,招募資訊
214,畢業,福利,0.0765667324939228,招募資訊
215,出路,福利,-0.0112553111482051,招募資訊
216,能力,福利,-0.133572705552762,招募資訊
217,招募人員,福利,0.0484086012466523,招募人員
218,正向,福利,0.212581015655187,情緒
219,負向,福利,-0.0480707403277386,情緒
220,成就感,管理制度,-0.11457926837558,成長價值
221,學習成長,管理制度,-0.0112907848322128,成長價值
222,創新,管理制度,-0.0257659126394846,成長價值
223,薪資,管理制度,0.0989455636943656,經濟報酬
224,福利,管理制度,0.0405414859688877,經濟報酬
225,管理制度,管理制度,1,經濟報酬
226,工作氛圍,管理制度,-0.0815348152703509,人際價值
227,同事互動,管理制度,-0.00230642539119362,人際價值
228,主管風格,管理制度,0.0786796398034621,人際價值
229,工作地點,管理制度,0.0890246998974251,組織安全與安定
230,公司規模,管理制度,-0.0568138118419578,組織安全與安定
231,工作環境,管理制度,0.0509195363847896,組織安全與安定
232,產業前景,管理制度,-0.0189959634629373,組織安全與安定
233,輪調,管理制度,0.0991332565244651,變化性
234,外派,管理制度,-0.0290819083349771,變化性
235,出差,管理制度,-0.0157684528395253,變化性
236,安全,管理制度,-0.0157684528395253,產品與服務
237,配備,管理制度,-0.0432294969033997,產品與服務
238,價錢,管理制度,-0.0240987831158817,產品與服務
239,科技,管理制度,0.046956719309197,產品與服務
240,品質,管理制度,-0.0992437326809766,產品與服務
241,品牌,管理制度,-0.0785406426041682,產品與服務
242,空間,管理制度,-0.0613946960093582,產品與服務
243,保養,管理制度,0.16295854643159,產品與服務
244,續航,管理制度,-0.0157684528395253,產品與服務
245,車種,管理制度,-0.0128732759504456,產品與服務
246,變速箱,管理制度,-0.0223083417316117,產品與服務
247,電資,管理制度,0.0293169727417966,科系專業
248,機械,管理制度,-0.0447176643923887,科系專業
249,製造,管理制度,-0.126573342369443,科系專業
250,品管,管理制度,-0.106092322560453,科系專業
251,多元性,管理制度,0.0856418289591744,公司文化與價值
252,面試,管理制度,0.0698366177981619,招募資訊
253,徵才,管理制度,-0.064097720953937,招募資訊
254,實習,管理制度,0.0730128921821318,招募資訊
