,item1,item2,value,class
109,同事互動,創新,-0.00568339784352969,人際價值
110,主管風格,創新,0.010147859926034,人際價值
111,工作地點,創新,-0.00325795446019039,組織安全與安定
112,公司規模,創新,-0.00281510762594194,組織安全與安定
113,工作環境,創新,-0.00560778174287258,組織安全與安定
114,產業前景,創新,0.0568987626730344,組織安全與安定
115,輪調,創新,-0.00136392248546911,變化性
116,外派,創新,-0.00222080777690905,變化性
117,出差,創新,-0.00147135061356534,變化性
118,引擎,創新,-0.000481919757806691,產品與服務
119,馬力,創新,-0.00102262387697029,產品與服務
120,外觀,創新,-0.00121975595500143,產品與服務
121,安全,創新,-0.00130847764280176,產品與服務
122,配備,創新,-0.00198983353810515,產品與服務
123,價錢,創新,-0.000787088097045527,產品與服務
124,科技,創新,-0.00180526257325918,產品與服務
125,品質,創新,0.0580612623579336,產品與服務
126,折舊,創新,-0.000481919757806691,產品與服務
127,品牌,創新,-0.0013231438436927,產品與服務
128,空間,創新,-0.00167105111497212,產品與服務
129,保養,創新,-0.00185167866512474,產品與服務
130,尺寸,創新,-0.0017551474979817,產品與服務
131,車種,創新,-0.00112492322660958,產品與服務
132,變速箱,創新,-0.000481919757806691,產品與服務
133,電資,創新,-0.00345367137259064,科系專業
134,機械,創新,-0.0017551474979817,科系專業
135,製造,創新,0.0184687856795981,科系專業
136,品管,創新,0.0558602568239528,科系專業
137,多元性,創新,-0.00224134804333492,公司文化與價值
138,企業社會責任,創新,-0.000681597949851063,公司文化與價值
139,企業永續目標,創新,-0.000609618095534084,公司文化與價值
140,面試,創新,-0.00156753027780556,招募資訊
141,徵才,創新,0.00784450325104965,招募資訊
142,實習,創新,0.0149535960680022,招募資訊
143,工作,創新,0.0047336871800064,招募資訊
144,離職,創新,-0.003747996492408,招募資訊
145,轉職,創新,-0.0012757193087543,招募資訊
146,新鮮人,創新,-0.0029045937519143,招募資訊
147,畢業,創新,-0.00242142948745395,招募資訊
148,出路,創新,0.037128453594766,招募資訊
149,能力,創新,-0.00147641313610205,招募資訊
150,招募人員,創新,0.00846295951726682,招募人員
151,正向,創新,0.035179930284591,情緒
152,負向,創新,0.0150495505657162,情緒
153,成就感,薪資,0.140128569794876,成長價值
154,學習成長,薪資,-0.00273452010739564,成長價值
155,創新,薪資,-0.00570647111030444,成長價值
156,薪資,薪資,1,經濟報酬
157,福利,薪資,0.384873650371949,經濟報酬
158,管理制度,薪資,0.152924920762181,經濟報酬
159,工作氛圍,薪資,0.0509235969173183,人際價值
160,同事互動,薪資,-0.0121015743116963,人際價值
161,主管風格,薪資,0.0293460646548823,人際價值
162,工作地點,薪資,-0.00461872077918438,組織安全與安定
163,公司規模,薪資,0.0421751026351186,組織安全與安定
164,工作環境,薪資,0.0436324298446454,組織安全與安定
165,產業前景,薪資,-0.0131201999106951,組織安全與安定
166,輪調,薪資,0.132558035703839,變化性
167,外派,薪資,0.0981735438303199,變化性
168,出差,薪資,0.00716645452193992,變化性
169,引擎,薪資,-0.00210172576546303,產品與服務
170,馬力,薪資,-0.00445981912090079,產品與服務
171,外觀,薪資,-0.00531954226129029,產品與服務
172,安全,薪資,0.023821503826854,產品與服務
173,配備,薪資,0.0150946868422431,產品與服務
174,價錢,薪資,0.0165495848823486,產品與服務
175,科技,薪資,0.0314107717533705,產品與服務
176,品質,薪資,0.0973646509292298,產品與服務
177,折舊,薪資,-0.00210172576546302,產品與服務
178,品牌,薪資,0.0782078421712532,產品與服務
179,空間,薪資,0.0634186315662984,產品與服務
180,保養,薪資,0.033710755892568,產品與服務
181,尺寸,薪資,0.00422788034499756,產品與服務
182,車種,薪資,-0.0049059622296738,產品與服務
183,變速箱,薪資,-0.00210172576546303,產品與服務
184,電資,薪資,0.0119164941879372,科系專業
185,機械,薪資,0.0398749213585556,科系專業
186,製造,薪資,-0.00478033508824087,科系專業
187,品管,薪資,0.0936737195438901,科系專業
188,多元性,薪資,0.154103520471093,公司文化與價值
189,企業社會責任,薪資,-0.00297255289845033,公司文化與價值
190,企業永續目標,薪資,-0.002658637745644,公司文化與價值
191,面試,薪資,0.0263527274645821,招募資訊
192,徵才,薪資,0.0199136562042065,招募資訊
193,實習,薪資,0.0023182184486461,招募資訊
194,工作,薪資,0.175516099427467,招募資訊
195,離職,薪資,0.148395620433344,招募資訊
196,轉職,薪資,-0.00556360700567728,招募資訊
197,新鮮人,薪資,0.0183811968447046,招募資訊
198,畢業,薪資,0.0440833606284096,招募資訊
199,出路,薪資,0.0181706653933783,招募資訊
200,能力,薪資,0.00585874394281869,招募資訊
201,招募人員,薪資,0.0353509493126684,招募人員
202,正向,薪資,0.113252124166359,情緒
203,負向,薪資,0.0240173788472684,情緒
204,成就感,福利,-0.00936407785550843,成長價值
205,學習成長,福利,0.0241861825646497,成長價值
206,創新,福利,-0.00553827766928681,成長價值
207,薪資,福利,0.384873650371949,經濟報酬
208,福利,福利,1,經濟報酬
209,管理制度,福利,0.111919964723128,經濟報酬
210,工作氛圍,福利,0.0211048053686607,人際價值
211,同事互動,福利,-0.0155919921866297,人際價值
212,主管風格,福利,0.033287498784203,人際價值
213,工作地點,福利,0.0118047811788427,組織安全與安定
214,公司規模,福利,0.0425835045532641,組織安全與安定
215,工作環境,福利,0.124948854111391,組織安全與安定
216,產業前景,福利,0.0154921678621202,組織安全與安定
217,輪調,福利,-0.00577295415436926,變化性
218,外派,福利,0.056025044401723,變化性
219,出差,福利,0.0844046786352124,變化性
220,引擎,福利,-0.00203977916453652,產品與服務
221,馬力,福利,-0.00432836969975045,產品與服務
222,外觀,福利,0.0361612729296649,產品與服務
223,安全,福利,-0.00553827766928681,產品與服務
224,配備,福利,0.039163758319234,產品與服務
225,價錢,福利,0.0233342640224458,產品與服務
226,科技,福利,0.00983341428216046,產品與服務
227,品質,福利,0.029047660895785,產品與服務
228,折舊,福利,-0.00203977916453652,產品與服務
229,品牌,福利,0.0616396917341711,產品與服務
230,空間,福利,-0.00707291035899574,產品與服務
231,保養,福利,0.0200438483403903,產品與服務
232,尺寸,福利,0.0401411571584499,產品與服務
233,車種,福利,-0.00476136311527166,產品與服務
234,變速箱,福利,-0.00203977916453652,產品與服務
235,電資,福利,-0.0146180495670659,科系專業
236,機械,福利,-0.007428857686527,科系專業
237,製造,福利,-0.00916186421156398,科系專業
238,品管,福利,0.0279465125606578,科系專業
239,多元性,福利,0.0148122754740929,公司文化與價值
240,企業社會責任,福利,-0.0028849393995062,公司文化與價值
241,企業永續目標,福利,-0.00258027663205634,公司文化與價值
242,面試,福利,0.0482347944865078,招募資訊
243,徵才,福利,0.0119632651546474,招募資訊
244,實習,福利,-0.00831522181339025,招募資訊
245,工作,福利,0.103448013759579,招募資訊
246,離職,福利,0.0372016650593926,招募資訊
247,轉職,福利,-0.00539962436409956,招募資訊
248,新鮮人,福利,-0.00193564595790211,招募資訊
249,畢業,福利,0.0140578262211405,招募資訊
250,出路,福利,0.0032940684270478,招募資訊
251,能力,福利,-0.0215358796920939,招募資訊
252,招募人員,福利,0.0448753918121208,招募人員
253,正向,福利,0.254845948849059,情緒
254,負向,福利,0.0425481685940207,情緒
255,成就感,管理制度,0.0155291099279468,成長價值
256,學習成長,管理制度,0.0228143890100486,成長價值
257,創新,管理制度,0.00152599581915066,成長價值
258,薪資,管理制度,0.152924920762181,經濟報酬
259,福利,管理制度,0.111919964723128,經濟報酬
260,管理制度,管理制度,1,經濟報酬
261,工作氛圍,管理制度,0.059414038574213,人際價值
262,同事互動,管理制度,0.0107223374434418,人際價值
263,主管風格,管理制度,0.0703906534172092,人際價值
264,工作地點,管理制度,-0.0020040015162219,組織安全與安定
265,公司規模,管理制度,0.0444751494879662,組織安全與安定
